poi_id,city_id,name,category_id,poi_category,lat,lng,typical_duration_minutes,entry_cost,currency,carbon_kg,popularity_score,value_score,opens_at,closes_at,closed_days,best_season,accessibility,tags,description,has_xr_scene,status,updated_at
poi_5d60f7d3,cty_c97e6cd5,Varanasi Street Food Lane,cat_a01f3db5,food,25.360437,83.004686,180,2500.00,INR,2.9,60,59,10:00,19:00,,,step_free,"local_favourite,ticketed,quiet,sunrise","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the inscription on the colonnade is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_14133aa5,cty_c97e6cd5,Rock Garden,cat_dbd7c6e8,nature,25.369151,83.002606,240,0.00,INR,2.313,47,65,06:00,18:00,,,step_free,"photogenic,family_friendly,unesco,local_favourite",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_892c58e8,cty_c97e6cd5,Handloom Cooperative,cat_8c7f3fd2,shopping,25.364889,82.900456,45,350.00,INR,2.839,86,61,08:00,17:00,,winter,step_free,"crowded,indoor,guided_tour,quiet",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_6714a2b7,cty_c97e6cd5,North Beach,cat_db94a794,beach,25.355999,82.959737,45,750.00,INR,3.461,40,64,08:00,21:00,,winter,partial,"quiet,sunrise,unesco,guided_tour","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_0fd767d1,cty_c97e6cd5,Varanasi Street Food Lane,cat_b591c643,food,25.3495,83.045322,240,50.00,INR,2.178,79,57,08:00,21:00,,winter,partial,"unesco,local_favourite,outdoor,crowded","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_ff07508e,cty_c97e6cd5,Handloom Cooperative,cat_8c7f3fd2,shopping,25.276193,83.009923,150,0.00,INR,0.98,99,71,10:00,19:00,,winter,none,"crowded,quiet,family_friendly,unesco",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_9a818832,cty_c97e6cd5,Ridge Lookout,cat_51e6a700,viewpoint,25.278306,83.017492,150,750.00,INR,3.486,47,70,,21:00,1,winter,none,"photogenic,guided_tour,unesco,sunset","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the mirror work on the riverside steps is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_45ad255e,cty_5698a7ab,Riverside Ghats,cat_63e0475b,religious,26.821994,80.926605,180,750.00,INR,0.94,48,57,08:00,19:00,,winter,step_free,"sunrise,indoor,ticketed,quiet","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the tile mosaic on the upper gallery is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_19ef3aca,cty_5698a7ab,Great Mosque of Lucknow,cat_63e0475b,religious,26.787483,80.905299,120,0.00,INR,0.44,66,65,09:00,21:00,1,winter,step_free,"indoor,guided_tour,outdoor,local_favourite","The inscription is the reason most people come, but the riverside steps behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_654970ad,cty_5698a7ab,Hot Springs,cat_7073a53a,wellness,26.888324,80.986546,150,500.00,INR,2.949,100,64,10:00,,6,winter,partial,"sunrise,indoor,outdoor,family_friendly",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_cfe191ae,cty_5698a7ab,Royal Cenotaphs,cat_fce0bd94,heritage,26.801326,81.019677,240,100.00,INR,0.527,55,54,10:00,17:00,1,winter,partial,"local_favourite,quiet,family_friendly,sunset","Restored in the 1990s with mixed results — the inner sanctum approach is authentic, the tile mosaic is not.",0,active,2026-08-18T10:00:00+05:30
poi_1b1c636a,cty_5698a7ab,Lucknow Stepwell,cat_68482803,heritage,26.901599,80.88288,45,100.00,INR,1.527,54,83,06:00,21:00,,winter,partial,"sunrise,unesco,guided_tour,ticketed","The fresco panel is the reason most people come, but the inner sanctum approach behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_6d2179fc,cty_5698a7ab,Lucknow Bird Sanctuary,cat_db384ce5,wildlife,26.799775,80.870061,60,350.00,INR,2.692,80,64,10:00,19:00,,winter,none,"sunrise,family_friendly,quiet,unesco",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_3657db09,cty_5698a7ab,Lucknow Stepwell,cat_68482803,heritage,26.874718,80.992168,180,750.00,INR,1.392,61,49,08:00,18:00,0,winter,partial,"unesco,ticketed,crowded,local_favourite","The brass door is the reason most people come, but the riverside steps behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_617e6210,cty_5698a7ab,Butterfly Reserve,cat_db384ce5,wildlife,26.794508,80.936335,180,0.00,INR,1.137,64,39,06:00,21:00,,winter,none,"unesco,outdoor,guided_tour,family_friendly",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_537e1423,cty_5698a7ab,Hot Springs,cat_829c3404,wellness,26.818024,80.98927,60,350.00,INR,2.177,71,73,,21:00,,winter,partial,"sunset,family_friendly,photogenic,outdoor","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the tile mosaic on the rear terrace is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_4014708e,cty_5698a7ab,Yoga Shala,cat_829c3404,wellness,26.83056,81.013129,60,750.00,INR,2.806,90,81,08:00,18:00,,winter,partial,"ticketed,outdoor,local_favourite,guided_tour","Restored in the 1990s with mixed results — the rear terrace is authentic, the lattice screen is not.",0,active,2026-08-18T10:00:00+05:30
poi_11e2b165,cty_5698a7ab,Hot Springs,cat_829c3404,wellness,26.857033,80.990185,120,750.00,INR,2.223,65,46,08:00,17:00,,winter,partial,"quiet,photogenic,outdoor,ticketed","Restored in the 1990s with mixed results — the upper gallery is authentic, the brass door is not.",0,active,2026-08-18T10:00:00+05:30
poi_65449925,cty_5698a7ab,Rock Climbing Wall,cat_5c6b9b9e,adventure,26.797709,81.018178,60,0.00,INR,2.95,69,68,06:00,17:00,6,winter,none,"indoor,family_friendly,guided_tour,sunset","Restored in the 1990s with mixed results — the rear terrace is authentic, the tile mosaic is not.",0,active,2026-08-18T10:00:00+05:30
poi_13219d0d,cty_5698a7ab,North Beach,cat_857ee77a,beach,26.900476,80.989712,150,350.00,INR,2.47,51,53,09:00,18:00,,winter,step_free,"indoor,ticketed,photogenic,quiet","The step-well geometry is the reason most people come, but the colonnade behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_29010ad1,cty_5698a7ab,Great Mosque of Lucknow,cat_7e99ea32,religious,26.857625,80.950013,90,0.00,INR,2.775,75,37,09:00,19:00,,winter,step_free,"sunrise,indoor,sunset,outdoor",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_60c9ded0,cty_5698a7ab,Lucknow Bird Sanctuary,cat_db384ce5,wildlife,26.784118,80.954784,150,200.00,INR,1.278,94,60,09:00,21:00,,winter,partial,"outdoor,guided_tour,ticketed,family_friendly",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,1,active,2026-08-18T10:00:00+05:30
poi_6dce5a76,cty_0b92e2e7,Ayurveda Centre,cat_7073a53a,wellness,28.621122,77.163478,240,0.00,INR,0.37,61,54,,21:00,,winter,step_free,"unesco,guided_tour,photogenic,family_friendly","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_356fc49a,cty_0b92e2e7,Jain Temple Complex,cat_7e99ea32,religious,28.583577,77.273214,120,100.00,INR,2.92,40,90,09:00,21:00,,winter,partial,"crowded,family_friendly,ticketed,unesco","Restored in the 1990s with mixed results — the north courtyard is authentic, the lattice screen is not.",0,active,2026-08-18T10:00:00+05:30
poi_d3737db1,cty_0b92e2e7,Yoga Shala,cat_7073a53a,wellness,28.670756,77.260983,60,0.00,INR,0.273,82,71,06:00,17:00,,winter,partial,"quiet,guided_tour,family_friendly,local_favourite","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the lattice screen on the inner sanctum approach is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_453bdf21,cty_0b92e2e7,Yoga Shala,cat_7073a53a,wellness,28.574029,77.265273,150,750.00,INR,2.983,41,85,09:00,,,,none,"sunrise,guided_tour,ticketed,photogenic","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_0f2aad38,cty_0b92e2e7,Elephant Camp,cat_db384ce5,wildlife,28.606214,77.131814,60,0.00,INR,1.313,40,61,06:00,19:00,1,winter,partial,"photogenic,crowded,quiet,outdoor","Restored in the 1990s with mixed results — the upper gallery is authentic, the tile mosaic is not.",0,active,2026-08-18T10:00:00+05:30
poi_04a93c99,cty_0b92e2e7,Butterfly Reserve,cat_200acca0,wildlife,28.637277,77.212267,60,500.00,INR,1.251,73,32,06:00,18:00,6,winter,partial,"outdoor,ticketed,indoor,unesco",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_854510d3,cty_0b92e2e7,Rock Garden,cat_e8ba72de,nature,28.684991,77.212087,240,50.00,INR,2.72,21,57,10:00,17:00,,winter,step_free,"sunrise,unesco,sunset,outdoor","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_b678840e,cty_0b92e2e7,Night Food Bazaar,cat_260a51dc,food,28.611605,77.215122,45,100.00,INR,2.088,63,58,08:00,21:00,,winter,none,"ticketed,quiet,sunrise,guided_tour",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_59a49b81,cty_0b92e2e7,New Delhi Temple,cat_63e0475b,religious,28.619765,77.280996,60,0.00,INR,2.247,86,51,08:00,17:00,6,winter,partial,"sunrise,family_friendly,photogenic,quiet","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_69af3525,cty_0b92e2e7,Great Mosque of New Delhi,cat_7e99ea32,religious,28.610056,77.250805,180,200.00,INR,2.121,41,65,06:00,17:00,0,,none,"guided_tour,local_favourite,photogenic,sunrise","The step-well geometry is the reason most people come, but the north courtyard behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_ec504151,cty_0b92e2e7,Jain Temple Complex,cat_63e0475b,religious,28.668555,77.202442,150,0.00,INR,3.495,71,98,06:00,21:00,,winter,step_free,"sunrise,photogenic,sunset,ticketed","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the brass door on the upper gallery is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_ee3f6b58,cty_0b92e2e7,Botanical Gardens,cat_e8ba72de,nature,28.556468,77.190564,45,1200.00,INR,3.065,65,71,10:00,18:00,6,winter,step_free,"ticketed,unesco,photogenic,quiet","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_a8ca10a8,cty_0b92e2e7,Rock Climbing Wall,cat_12271927,adventure,28.545066,77.206807,120,0.00,INR,1.777,46,45,,,,winter,partial,"quiet,family_friendly,outdoor,photogenic","Restored in the 1990s with mixed results — the colonnade is authentic, the step-well geometry is not.",0,active,2026-08-18T10:00:00+05:30
poi_0e9efeae,cty_0b92e2e7,Riverside Lounge,cat_ae5149e1,nightlife,28.659421,77.210194,75,1200.00,INR,1.488,59,33,,17:00,6,,partial,"family_friendly,crowded,guided_tour,outdoor","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_428db857,cty_0b92e2e7,Ayurveda Centre,cat_7073a53a,wellness,28.646092,77.287344,60,200.00,INR,3.41,79,76,10:00,,,,none,"ticketed,outdoor,local_favourite,quiet","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the step-well geometry on the colonnade is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_66c3e7d9,cty_0d062a51,Riverside Lounge,cat_3ecd28b3,nightlife,31.616773,74.920671,120,2500.00,INR,2.243,68,76,09:00,,1,winter,step_free,"sunset,local_favourite,family_friendly,quiet",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_c8a30b2b,cty_0d062a51,Riverside Ghats,cat_63e0475b,religious,31.665966,74.872664,90,50.00,INR,1.589,74,54,10:00,18:00,,,partial,"indoor,crowded,quiet,outdoor","Restored in the 1990s with mixed results — the inner sanctum approach is authentic, the lattice screen is not.",0,active,2026-08-18T10:00:00+05:30
poi_814c5981,cty_0d062a51,Kayaking at Amritsar,cat_5c6b9b9e,adventure,31.581991,74.866632,180,100.00,INR,3.197,58,51,10:00,21:00,,,step_free,"sunrise,indoor,crowded,ticketed","The lattice screen is the reason most people come, but the north courtyard behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_da4f49cf,cty_0d062a51,Hot Springs,cat_7073a53a,wellness,31.649099,74.883665,75,0.00,INR,2.044,23,55,08:00,21:00,,winter,none,"family_friendly,unesco,photogenic,crowded","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the brass door on the upper gallery is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_f069d484,cty_0d062a51,Rooftop Live Music,cat_ae5149e1,nightlife,31.635671,74.835059,150,500.00,INR,2.019,33,48,,,6,winter,partial,"family_friendly,crowded,sunrise,sunset","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_a2b2ebb4,cty_0d062a51,"Jazz Cellar, Amritsar",cat_ae5149e1,nightlife,31.648882,74.845764,120,0.00,INR,2.016,46,62,10:00,18:00,,,step_free,"sunrise,family_friendly,quiet,unesco",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_2b68f8e3,cty_0d062a51,Kayaking at Amritsar,cat_51e6a700,adventure,31.588204,74.940204,60,2500.00,INR,1.212,35,60,09:00,18:00,,winter,none,"crowded,indoor,sunrise,local_favourite","Restored in the 1990s with mixed results — the riverside steps is authentic, the carved lintel is not.",0,active,2026-08-18T10:00:00+05:30
poi_e6da4930,cty_0d062a51,Hot Air Balloon Field,cat_51e6a700,adventure,31.672477,74.859133,90,0.00,INR,2.297,58,75,09:00,17:00,,winter,none,"sunset,quiet,photogenic,outdoor","The brass door is the reason most people come, but the inner sanctum approach behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_16a57a9d,cty_0d062a51,Blue Pottery Workshop,cat_70320c9b,shopping,31.622468,74.816618,180,0.00,INR,1.86,34,50,08:00,,1,winter,step_free,"sunrise,unesco,family_friendly,quiet","Restored in the 1990s with mixed results — the rear terrace is authentic, the inscription is not.",0,active,2026-08-18T10:00:00+05:30
poi_65054389,cty_0d062a51,Lighthouse Beach,cat_857ee77a,beach,31.637378,74.91631,75,200.00,INR,2.756,64,82,10:00,17:00,,winter,step_free,"ticketed,quiet,local_favourite,crowded","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_4a4c1328,cty_0d062a51,Yoga Shala,cat_829c3404,wellness,31.685943,74.788844,75,100.00,INR,2.186,45,53,09:00,18:00,0,winter,step_free,"sunrise,outdoor,photogenic,indoor","Restored in the 1990s with mixed results — the colonnade is authentic, the brass door is not.",0,active,2026-08-18T10:00:00+05:30
poi_757a53e0,cty_0d062a51,Riverside Lounge,cat_3ecd28b3,nightlife,31.568824,74.926134,240,200.00,INR,0.183,49,63,06:00,18:00,,winter,partial,"unesco,local_favourite,quiet,crowded",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_baa25090,cty_0d062a51,Water Palace,cat_c03ee00a,heritage,31.670214,74.951705,150,2500.00,INR,2.719,52,72,09:00,19:00,,winter,none,"sunrise,outdoor,unesco,sunset","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_89d38def,cty_0d062a51,Cycling Loop,cat_51e6a700,adventure,31.562211,74.867152,150,0.00,INR,1.907,70,81,06:00,,,,step_free,"family_friendly,ticketed,photogenic,sunrise","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_bfc63913,cty_0d062a51,Handloom Cooperative,cat_f2c80643,shopping,31.611416,74.954755,60,750.00,INR,0.739,46,96,,,1,winter,partial,"local_favourite,family_friendly,photogenic,outdoor",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
