fact_id,poi_id,fact_type,fact_text,language,confidence,display_priority,embedding_ref,updated_at
fct_6114d6ec,poi_3f1371cd,architecture,"The fresco panel at Jain Temple Complex is the detail most guides point out, and the only part not restored.",en-IN,medium,2,emb_fact_3f1371cd,2026-08-18T10:00:00+05:30
fct_8f158f2b,poi_f87e3cfb,practical,Allow 180 minutes at Hot Springs. It is busiest between 10:00 and 13:00.,en-IN,high,2,emb_fact_f87e3cfb,2026-08-18T10:00:00+05:30
fct_31108df4,poi_98d86477,trivia,"Hot Springs appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,3,emb_fact_98d86477,2026-08-18T10:00:00+05:30
fct_653fac2e,poi_74c8b35f,etiquette,Footwear is removed before entering the inner area of Fishermen's Cove; socks are advisable in summer.,en-IN,medium,2,emb_fact_74c8b35f,2026-08-18T10:00:00+05:30
fct_663b4e5b,poi_3f6cade0,etiquette,Footwear is removed before entering the inner area of Hot Springs; socks are advisable in summer.,en-IN,high,2,emb_fact_3f6cade0,2026-08-18T10:00:00+05:30
fct_aa36b421,poi_9568c284,practical,"Allow 240 minutes at Gallery of Modern Art, Kolkata. It is busiest between 10:00 and 13:00.",en-IN,medium,3,emb_fact_9568c284,2026-08-18T10:00:00+05:30
fct_071ae73e,poi_31043af1,architecture,"The carved lintel at Riverside Lounge is the detail most guides point out, and the only part not restored.",en-IN,high,3,emb_fact_31043af1,2026-08-18T10:00:00+05:30
fct_4271426e,poi_adcad9c8,practical,Allow 120 minutes at Textile Museum. It is busiest between 10:00 and 13:00.,en-IN,medium,2,emb_fact_adcad9c8,2026-08-18T10:00:00+05:30
fct_0478a4f3,poi_5fdabc69,architecture,"The fresco panel at Ridge Lookout is the detail most guides point out, and the only part not restored.",en-IN,medium,4,emb_fact_5fdabc69,2026-08-18T10:00:00+05:30
fct_31ea6be7,poi_65f210fb,etiquette,Footwear is removed before entering the inner area of Ridge Lookout; socks are advisable in summer.,en-IN,low,1,emb_fact_65f210fb,2026-08-18T10:00:00+05:30
fct_39f06eb0,poi_0d5f6942,architecture,"The mirror work at Antique Lane is the detail most guides point out, and the only part not restored.",en-IN,medium,5,emb_fact_0d5f6942,2026-08-18T10:00:00+05:30
fct_8fa6ebb4,poi_d4cbdefe,history,Museum of Coins was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,medium,2,emb_fact_d4cbdefe,2026-08-18T10:00:00+05:30
fct_758f74db,poi_688a1740,practical,Allow 45 minutes at Spice Market Walk. It is busiest between 10:00 and 13:00.,en-IN,high,5,emb_fact_688a1740,2026-08-18T10:00:00+05:30
fct_101fe966,poi_be89732e,practical,Allow 45 minutes at Hot Springs. It is busiest between 10:00 and 13:00.,en-IN,high,4,emb_fact_be89732e,2026-08-18T10:00:00+05:30
fct_115e4b36,poi_1ecd5b2f,trivia,"Rock Garden appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,5,emb_fact_1ecd5b2f,2026-08-18T10:00:00+05:30
fct_b22365f3,poi_31805fa5,etiquette,Footwear is removed before entering the inner area of Coffee Roastery Tour; socks are advisable in summer.,en-IN,high,4,emb_fact_31805fa5,2026-08-18T10:00:00+05:30
fct_ee13c3e5,poi_18f884dd,architecture,"The mirror work at Spice Market Walk is the detail most guides point out, and the only part not restored.",en-IN,high,5,emb_fact_18f884dd,2026-08-18T10:00:00+05:30
fct_175c788a,poi_3def22c2,trivia,"Kayaking at Darjeeling appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,3,emb_fact_3def22c2,2026-08-18T10:00:00+05:30
fct_51651c3a,poi_faaa44a9,etiquette,Footwear is removed before entering the inner area of Cycling Loop; socks are advisable in summer.,en-IN,low,1,emb_fact_faaa44a9,2026-08-18T10:00:00+05:30
fct_3122154a,poi_efe6c1a0,etiquette,Footwear is removed before entering the inner area of Tea Estate Trail; socks are advisable in summer.,en-IN,high,2,emb_fact_efe6c1a0,2026-08-18T10:00:00+05:30
fct_4dd0cd8a,poi_997aec22,history,Darjeeling Street Food Lane was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.,en-IN,high,1,emb_fact_997aec22,2026-08-18T10:00:00+05:30
fct_b3a5a9d2,poi_8b544e3b,etiquette,Footwear is removed before entering the inner area of Handloom Cooperative; socks are advisable in summer.,en-IN,high,1,emb_fact_8b544e3b,2026-08-18T10:00:00+05:30
fct_0815af8e,poi_b2c3a1df,architecture,"The fresco panel at Ridge Lookout is the detail most guides point out, and the only part not restored.",en-IN,medium,5,emb_fact_b2c3a1df,2026-08-18T10:00:00+05:30
fct_1ff33113,poi_9d9e5117,history,Sunset Point was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.,en-IN,high,2,emb_fact_9d9e5117,2026-08-18T10:00:00+05:30
fct_bbcfa47c,poi_ee45a4c9,history,North Beach was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.,en-IN,medium,3,emb_fact_ee45a4c9,2026-08-18T10:00:00+05:30
fct_58e41092,poi_217fa998,trivia,"Ayurveda Centre appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,3,emb_fact_217fa998,2026-08-18T10:00:00+05:30
fct_f579a5f5,poi_fe237777,practical,Allow 90 minutes at Blue Pottery Workshop. It is busiest between 10:00 and 13:00.,en-IN,high,2,emb_fact_fe237777,2026-08-18T10:00:00+05:30
fct_c772a326,poi_e6d9039a,practical,Allow 60 minutes at Botanical Gardens. It is busiest between 10:00 and 13:00.,en-IN,high,5,emb_fact_e6d9039a,2026-08-18T10:00:00+05:30
fct_6090c12a,poi_b74d6f04,trivia,"Zipline Point appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,3,emb_fact_b74d6f04,2026-08-18T10:00:00+05:30
fct_7288f0cc,poi_99d11758,trivia,"Hot Springs appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,5,emb_fact_99d11758,2026-08-18T10:00:00+05:30
fct_73da72a1,poi_f3a12207,practical,Allow 60 minutes at Ayurveda Centre. It is busiest between 10:00 and 13:00.,en-IN,high,5,emb_fact_f3a12207,2026-08-18T10:00:00+05:30
fct_e7e84862,poi_38e00d19,history,City Walls Walk was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,4,emb_fact_38e00d19,2026-08-18T10:00:00+05:30
fct_0fb0bb13,poi_9eab0466,trivia,"Cooking Class at Old Town appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,3,emb_fact_9eab0466,2026-08-18T10:00:00+05:30
fct_005fc406,poi_0d5f59c1,architecture,"The lattice screen at St Mary's Church, Puri is the detail most guides point out, and the only part not restored.",en-IN,high,4,emb_fact_0d5f59c1,2026-08-18T10:00:00+05:30
fct_bbd77e27,poi_5cc02bcd,trivia,"Rock Climbing Wall appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,3,emb_fact_5cc02bcd,2026-08-18T10:00:00+05:30
fct_4ab409a9,poi_b52743ff,history,Elephant Camp was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,4,emb_fact_b52743ff,2026-08-18T10:00:00+05:30
fct_7b522b31,poi_0090275b,history,Rock Climbing Wall was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,1,emb_fact_0090275b,2026-08-18T10:00:00+05:30
fct_2aa53f21,poi_fd2b63a5,architecture,"The inscription at Antique Lane is the detail most guides point out, and the only part not restored.",en-IN,high,1,emb_fact_fd2b63a5,2026-08-18T10:00:00+05:30
fct_42315220,poi_444a594d,history,Lighthouse Beach was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,medium,4,emb_fact_444a594d,2026-08-18T10:00:00+05:30
fct_5dcbd6b5,poi_a72e75f0,etiquette,Footwear is removed before entering the inner area of Yoga Shala; socks are advisable in summer.,en-IN,high,5,emb_fact_a72e75f0,2026-08-18T10:00:00+05:30
fct_c24d7c53,poi_09642bc5,architecture,"The lattice screen at Lighthouse Beach is the detail most guides point out, and the only part not restored.",en-IN,high,3,emb_fact_09642bc5,2026-08-18T10:00:00+05:30
fct_f6400d3a,poi_3ff2e625,practical,Allow 240 minutes at Crocodile Park. It is busiest between 10:00 and 13:00.,en-IN,medium,3,emb_fact_3ff2e625,2026-08-18T10:00:00+05:30
fct_6967a7f6,poi_bba10c21,trivia,"Spice Market Walk appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,3,emb_fact_bba10c21,2026-08-18T10:00:00+05:30
fct_727ac517,poi_5c2d2dd5,etiquette,Footwear is removed before entering the inner area of North Beach; socks are advisable in summer.,en-IN,medium,5,emb_fact_5c2d2dd5,2026-08-18T10:00:00+05:30
fct_86a78f31,poi_b96fd714,practical,Allow 45 minutes at City Walls Walk. It is busiest between 10:00 and 13:00.,en-IN,medium,5,emb_fact_b96fd714,2026-08-18T10:00:00+05:30
fct_1adbb8d1,poi_a23e13bb,history,Kayaking at Puri was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,1,emb_fact_a23e13bb,2026-08-18T10:00:00+05:30
fct_5450c767,poi_dcc40577,architecture,"The inscription at Hot Springs is the detail most guides point out, and the only part not restored.",en-IN,high,5,emb_fact_dcc40577,2026-08-18T10:00:00+05:30
fct_88fc11de,poi_64524fe6,etiquette,Footwear is removed before entering the inner area of Coffee Roastery Tour; socks are advisable in summer.,en-IN,high,1,emb_fact_64524fe6,2026-08-18T10:00:00+05:30
fct_c8ec67d2,poi_fd385481,etiquette,Footwear is removed before entering the inner area of Maritime Museum; socks are advisable in summer.,en-IN,high,4,emb_fact_fd385481,2026-08-18T10:00:00+05:30
fct_38c6034f,poi_048c1097,practical,Allow 60 minutes at Rooftop Live Music. It is busiest between 10:00 and 13:00.,en-IN,high,3,emb_fact_048c1097,2026-08-18T10:00:00+05:30
fct_b2453ab7,poi_02b5baa6,practical,Allow 90 minutes at Puppet Museum. It is busiest between 10:00 and 13:00.,en-IN,high,4,emb_fact_02b5baa6,2026-08-18T10:00:00+05:30
fct_ea7eb5bb,poi_2c81c51e,architecture,"The step-well geometry at Watchtower Terrace is the detail most guides point out, and the only part not restored.",en-IN,high,3,emb_fact_2c81c51e,2026-08-18T10:00:00+05:30
fct_3006bb01,poi_83511939,architecture,"The lattice screen at City Walls Walk is the detail most guides point out, and the only part not restored.",en-IN,high,3,emb_fact_83511939,2026-08-18T10:00:00+05:30
fct_613c6602,poi_5d21f663,trivia,"Ayurveda Centre appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,2,emb_fact_5d21f663,2026-08-18T10:00:00+05:30
fct_cc2d85ce,poi_abed8837,trivia,"Riverside Lounge appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,2,emb_fact_abed8837,2026-08-18T10:00:00+05:30
fct_11a570db,poi_3a505801,trivia,"Bhubaneswar Observatory appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,2,emb_fact_3a505801,2026-08-18T10:00:00+05:30
fct_67cc5878,poi_2bb93f07,history,Rooftop Live Music was substantially rebuilt in the 17th century; the earlier structure survives only in the foundations.,en-IN,high,5,emb_fact_2bb93f07,2026-08-18T10:00:00+05:30
fct_1d729887,poi_b4c99618,practical,Allow 60 minutes at Riverside Lounge. It is busiest between 10:00 and 13:00.,en-IN,high,1,emb_fact_b4c99618,2026-08-18T10:00:00+05:30
fct_79b450b2,poi_c2f1a07e,history,Night Food Bazaar was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,2,emb_fact_c2f1a07e,2026-08-18T10:00:00+05:30
fct_b61ad68c,poi_4fae986a,history,City Walls Walk was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,high,2,emb_fact_4fae986a,2026-08-18T10:00:00+05:30
fct_a979c9a1,poi_9f7fc300,history,Crocodile Park was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,low,2,emb_fact_9f7fc300,2026-08-18T10:00:00+05:30
fct_ef1adb17,poi_b9be2b67,history,Fishermen's Cove was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,3,emb_fact_b9be2b67,2026-08-18T10:00:00+05:30
fct_c4454f03,poi_5ff5c84a,etiquette,Footwear is removed before entering the inner area of Fishermen's Cove; socks are advisable in summer.,en-IN,high,1,emb_fact_5ff5c84a,2026-08-18T10:00:00+05:30
fct_3ab0f690,poi_3eddf245,etiquette,Footwear is removed before entering the inner area of Great Mosque of Guwahati; socks are advisable in summer.,en-IN,high,5,emb_fact_3eddf245,2026-08-18T10:00:00+05:30
fct_8ebea64d,poi_b7e5ce86,history,Antique Lane was substantially rebuilt in the 17th century; the earlier structure survives only in the foundations.,en-IN,high,1,emb_fact_b7e5ce86,2026-08-18T10:00:00+05:30
fct_b7162dec,poi_fad8c27c,history,Ridge Lookout was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,high,2,emb_fact_fad8c27c,2026-08-18T10:00:00+05:30
fct_38654315,poi_71db86db,etiquette,Footwear is removed before entering the inner area of Ayurveda Centre; socks are advisable in summer.,en-IN,high,2,emb_fact_71db86db,2026-08-18T10:00:00+05:30
fct_91a2f346,poi_b0b60242,architecture,"The fresco panel at Jazz Cellar, Guwahati is the detail most guides point out, and the only part not restored.",en-IN,high,3,emb_fact_b0b60242,2026-08-18T10:00:00+05:30
fct_1f70ef43,poi_7b31701e,trivia,"Quiet Bay appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,5,emb_fact_7b31701e,2026-08-18T10:00:00+05:30
fct_0b1c7674,poi_89f63dd0,practical,Allow 240 minutes at Antique Lane. It is busiest between 10:00 and 13:00.,en-IN,high,4,emb_fact_89f63dd0,2026-08-18T10:00:00+05:30
fct_628e36d5,poi_f2bc64a8,trivia,"Lighthouse Beach appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,1,emb_fact_f2bc64a8,2026-08-18T10:00:00+05:30
fct_758a4d71,poi_dc28b40b,trivia,"Jazz Cellar, Guwahati appears on the city's earliest surviving tourist map, misspelled.",en-IN,low,2,emb_fact_dc28b40b,2026-08-18T10:00:00+05:30
fct_d18645b5,poi_18bfd097,etiquette,Footwear is removed before entering the inner area of Blue Pottery Workshop; socks are advisable in summer.,en-IN,medium,1,emb_fact_18bfd097,2026-08-18T10:00:00+05:30
fct_38a1ecd4,poi_7ec7da38,practical,Allow 240 minutes at Ridge Lookout. It is busiest between 10:00 and 13:00.,en-IN,high,4,emb_fact_7ec7da38,2026-08-18T10:00:00+05:30
fct_e8e7123f,poi_820fce45,history,Ridge Lookout was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.,en-IN,high,3,emb_fact_820fce45,2026-08-18T10:00:00+05:30
fct_9c7d08da,poi_930952ab,history,"St Mary's Church, Guwahati was substantially rebuilt in the 17th century; the earlier structure survives only in the foundations.",en-IN,medium,2,emb_fact_930952ab,2026-08-18T10:00:00+05:30
fct_9b8c878f,poi_77a0ad40,etiquette,Footwear is removed before entering the inner area of Yoga Shala; socks are advisable in summer.,en-IN,high,2,emb_fact_77a0ad40,2026-08-18T10:00:00+05:30
fct_6605676d,poi_9a9d7e0e,history,City Walls Walk was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,1,emb_fact_9a9d7e0e,2026-08-18T10:00:00+05:30
fct_ad59b50f,poi_a73142fa,practical,Allow 60 minutes at Ridge Lookout. It is busiest between 10:00 and 13:00.,en-IN,low,2,emb_fact_a73142fa,2026-08-18T10:00:00+05:30
fct_1743e118,poi_d7f0deab,trivia,"Hilltop Shrine appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,5,emb_fact_d7f0deab,2026-08-18T10:00:00+05:30
fct_21648ee1,poi_0fd7ac72,etiquette,Footwear is removed before entering the inner area of Riverside Ghats; socks are advisable in summer.,en-IN,low,4,emb_fact_0fd7ac72,2026-08-18T10:00:00+05:30
fct_09aaa925,poi_5a4b1db1,architecture,"The lattice screen at Lighthouse Beach is the detail most guides point out, and the only part not restored.",en-IN,medium,4,emb_fact_5a4b1db1,2026-08-18T10:00:00+05:30
fct_1ac9b7d0,poi_48e7f870,architecture,"The fresco panel at Blue Pottery Workshop is the detail most guides point out, and the only part not restored.",en-IN,medium,5,emb_fact_48e7f870,2026-08-18T10:00:00+05:30
fct_7fde6d50,poi_7c469878,history,Riverside Ghats was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,5,emb_fact_7c469878,2026-08-18T10:00:00+05:30
fct_615bccd5,poi_ba79f08d,architecture,"The brass door at Great Mosque of Shillong is the detail most guides point out, and the only part not restored.",en-IN,high,4,emb_fact_ba79f08d,2026-08-18T10:00:00+05:30
fct_d423cda8,poi_5ad79628,practical,Allow 150 minutes at Riverside Ghats. It is busiest between 10:00 and 13:00.,en-IN,high,4,emb_fact_5ad79628,2026-08-18T10:00:00+05:30
fct_8f27249b,poi_07f7299f,practical,Allow 150 minutes at Butterfly Reserve. It is busiest between 10:00 and 13:00.,en-IN,medium,4,emb_fact_07f7299f,2026-08-18T10:00:00+05:30
fct_fb436dba,poi_d962443d,trivia,"Ridge Lookout appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,2,emb_fact_d962443d,2026-08-18T10:00:00+05:30
fct_229fd843,poi_9a8440a8,architecture,"The mirror work at Shillong Bazaar is the detail most guides point out, and the only part not restored.",en-IN,high,2,emb_fact_9a8440a8,2026-08-18T10:00:00+05:30
fct_781cd0e2,poi_54f6b9ab,trivia,"Great Mosque of Shillong appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,1,emb_fact_54f6b9ab,2026-08-18T10:00:00+05:30
fct_10cd2e39,poi_01826480,practical,Allow 90 minutes at Shillong Bird Sanctuary. It is busiest between 10:00 and 13:00.,en-IN,low,1,emb_fact_01826480,2026-08-18T10:00:00+05:30
fct_8d75f2a8,poi_89dfcf7d,etiquette,Footwear is removed before entering the inner area of Kayaking at Gangtok; socks are advisable in summer.,en-IN,medium,5,emb_fact_89dfcf7d,2026-08-18T10:00:00+05:30
fct_10c5805b,poi_042b5737,architecture,"The fresco panel at Riverside Lounge is the detail most guides point out, and the only part not restored.",en-IN,high,2,emb_fact_042b5737,2026-08-18T10:00:00+05:30
fct_4bba6634,poi_fb2bf178,history,Hot Air Balloon Field was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,high,2,emb_fact_fb2bf178,2026-08-18T10:00:00+05:30
fct_ab66ec21,poi_5cc799a4,architecture,"The lattice screen at Gangtok Stepwell is the detail most guides point out, and the only part not restored.",en-IN,medium,4,emb_fact_5cc799a4,2026-08-18T10:00:00+05:30
fct_517be3d5,poi_09ad9d0b,history,Royal Cenotaphs was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.,en-IN,high,5,emb_fact_09ad9d0b,2026-08-18T10:00:00+05:30
fct_e9b4f9d7,poi_e0062f3a,practical,Allow 60 minutes at Night Food Bazaar. It is busiest between 10:00 and 13:00.,en-IN,high,1,emb_fact_e0062f3a,2026-08-18T10:00:00+05:30
fct_0b8a73a6,poi_c9b77fcd,architecture,"The fresco panel at Gangtok Observatory is the detail most guides point out, and the only part not restored.",en-IN,high,2,emb_fact_c9b77fcd,2026-08-18T10:00:00+05:30
fct_362567a2,poi_ceb016d6,history,Fishermen's Cove was substantially rebuilt in the 17th century; the earlier structure survives only in the foundations.,en-IN,high,5,emb_fact_ceb016d6,2026-08-18T10:00:00+05:30
fct_1328f446,poi_41d2fe0c,architecture,"The brass door at Jazz Cellar, Gangtok is the detail most guides point out, and the only part not restored.",en-IN,high,2,emb_fact_41d2fe0c,2026-08-18T10:00:00+05:30
fct_75b11bf0,poi_959f437e,trivia,"City Walls Walk appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,4,emb_fact_959f437e,2026-08-18T10:00:00+05:30
fct_8cdfc4a2,poi_caa6c359,history,Riverside Lounge was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,medium,2,emb_fact_caa6c359,2026-08-18T10:00:00+05:30
fct_168a036f,poi_76c67412,practical,Allow 180 minutes at Water Palace. It is busiest between 10:00 and 13:00.,en-IN,medium,3,emb_fact_76c67412,2026-08-18T10:00:00+05:30
fct_23e5871e,poi_813f1ef8,architecture,"The lattice screen at Jazz Cellar, Gangtok is the detail most guides point out, and the only part not restored.",en-IN,high,5,emb_fact_813f1ef8,2026-08-18T10:00:00+05:30
fct_86858e10,poi_3b3ffda3,practical,Allow 150 minutes at Lighthouse Beach. It is busiest between 10:00 and 13:00.,en-IN,high,5,emb_fact_3b3ffda3,2026-08-18T10:00:00+05:30
fct_228b7959,poi_ee0bae13,history,Jain Temple Complex was substantially rebuilt in the 17th century; the earlier structure survives only in the foundations.,en-IN,low,1,emb_fact_ee0bae13,2026-08-18T10:00:00+05:30
fct_3505560a,poi_087e39c1,architecture,"The fresco panel at Colombo Bird Sanctuary is the detail most guides point out, and the only part not restored.",en-IN,high,5,emb_fact_087e39c1,2026-08-18T10:00:00+05:30
fct_14e9f4cf,poi_e607799f,practical,Allow 60 minutes at Ridge Lookout. It is busiest between 10:00 and 13:00.,en-IN,medium,3,emb_fact_e607799f,2026-08-18T10:00:00+05:30
fct_ea445c8e,poi_635f25bf,etiquette,Footwear is removed before entering the inner area of Colombo Bird Sanctuary; socks are advisable in summer.,en-IN,high,5,emb_fact_635f25bf,2026-08-18T10:00:00+05:30
fct_61be0772,poi_88685566,history,Colombo Bird Sanctuary was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,medium,5,emb_fact_88685566,2026-08-18T10:00:00+05:30
fct_7acaf742,poi_666df4c4,architecture,"The mirror work at Colombo Street Food Lane is the detail most guides point out, and the only part not restored.",en-IN,high,3,emb_fact_666df4c4,2026-08-18T10:00:00+05:30
fct_95b8b565,poi_79d812fe,practical,Allow 150 minutes at Blue Pottery Workshop. It is busiest between 10:00 and 13:00.,en-IN,high,3,emb_fact_79d812fe,2026-08-18T10:00:00+05:30
fct_75cfa3da,poi_781c5215,history,Colombo Viewpoint was substantially rebuilt in the 17th century; the earlier structure survives only in the foundations.,en-IN,high,2,emb_fact_781c5215,2026-08-18T10:00:00+05:30
fct_5254e2a9,poi_51bdae21,etiquette,Footwear is removed before entering the inner area of Cliff Walk; socks are advisable in summer.,en-IN,high,2,emb_fact_51bdae21,2026-08-18T10:00:00+05:30
fct_71e0e0e8,poi_74153e8b,practical,Allow 60 minutes at Butterfly Reserve. It is busiest between 10:00 and 13:00.,en-IN,medium,2,emb_fact_74153e8b,2026-08-18T10:00:00+05:30
fct_dafa1254,poi_3253659e,practical,Allow 45 minutes at Colombo Bird Sanctuary. It is busiest between 10:00 and 13:00.,en-IN,high,2,emb_fact_3253659e,2026-08-18T10:00:00+05:30
fct_b2317c1d,poi_713fb7e0,practical,Allow 240 minutes at Colombo Viewpoint. It is busiest between 10:00 and 13:00.,en-IN,high,2,emb_fact_713fb7e0,2026-08-18T10:00:00+05:30
fct_ff62d241,poi_d54e3e96,history,Museum of Coins was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.,en-IN,medium,4,emb_fact_d54e3e96,2026-08-18T10:00:00+05:30
fct_760653dc,poi_103de9e0,practical,Allow 240 minutes at Spice Market Walk. It is busiest between 10:00 and 13:00.,en-IN,medium,2,emb_fact_103de9e0,2026-08-18T10:00:00+05:30
fct_1216843b,poi_4395d2bd,architecture,"The lattice screen at Antique Lane is the detail most guides point out, and the only part not restored.",en-IN,high,5,emb_fact_4395d2bd,2026-08-18T10:00:00+05:30
fct_58e86ff9,poi_0419848e,architecture,"The step-well geometry at Cooking Class at Old Town is the detail most guides point out, and the only part not restored.",en-IN,high,1,emb_fact_0419848e,2026-08-18T10:00:00+05:30
fct_b82bf831,poi_45a913e2,etiquette,Footwear is removed before entering the inner area of Lighthouse Beach; socks are advisable in summer.,en-IN,high,1,emb_fact_45a913e2,2026-08-18T10:00:00+05:30
fct_32db1e4b,poi_932b65dc,architecture,"The brass door at Riverside Ghats is the detail most guides point out, and the only part not restored.",en-IN,high,3,emb_fact_932b65dc,2026-08-18T10:00:00+05:30
fct_3ca23cf5,poi_a1337353,practical,Allow 75 minutes at Rooftop Live Music. It is busiest between 10:00 and 13:00.,en-IN,high,3,emb_fact_a1337353,2026-08-18T10:00:00+05:30
fct_dfbfe8c1,poi_3222744b,trivia,"Rock Climbing Wall appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,5,emb_fact_3222744b,2026-08-18T10:00:00+05:30
fct_0cddf61f,poi_493eac5b,etiquette,"Footwear is removed before entering the inner area of St Mary's Church, Kandy; socks are advisable in summer.",en-IN,high,2,emb_fact_493eac5b,2026-08-18T10:00:00+05:30
fct_5c7040a9,poi_f6d9652b,practical,Allow 60 minutes at Quiet Bay. It is busiest between 10:00 and 13:00.,en-IN,high,4,emb_fact_f6d9652b,2026-08-18T10:00:00+05:30
fct_c9721158,poi_6c366b48,practical,Allow 45 minutes at Puppet Museum. It is busiest between 10:00 and 13:00.,en-IN,medium,5,emb_fact_6c366b48,2026-08-18T10:00:00+05:30
fct_23a71bb4,poi_df352f3a,architecture,"The inscription at Puppet Museum is the detail most guides point out, and the only part not restored.",en-IN,medium,4,emb_fact_df352f3a,2026-08-18T10:00:00+05:30
fct_79cc14bb,poi_cfa920ab,practical,Allow 45 minutes at Great Mosque of Kandy. It is busiest between 10:00 and 13:00.,en-IN,high,3,emb_fact_cfa920ab,2026-08-18T10:00:00+05:30
fct_f01eedc6,poi_006cc81d,etiquette,Footwear is removed before entering the inner area of Kandy Bird Sanctuary; socks are advisable in summer.,en-IN,high,3,emb_fact_006cc81d,2026-08-18T10:00:00+05:30
fct_d6b26c67,poi_0a0915f9,history,North Beach was substantially rebuilt in the 17th century; the earlier structure survives only in the foundations.,en-IN,high,1,emb_fact_0a0915f9,2026-08-18T10:00:00+05:30
fct_5191953c,poi_e8073ad8,architecture,"The brass door at Kandy Bazaar is the detail most guides point out, and the only part not restored.",en-IN,low,5,emb_fact_e8073ad8,2026-08-18T10:00:00+05:30
fct_3bd2bc1e,poi_e5f3caea,trivia,"Old Palace, Kandy appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,5,emb_fact_e5f3caea,2026-08-18T10:00:00+05:30
fct_607d3bde,poi_829372bf,etiquette,Footwear is removed before entering the inner area of North Beach; socks are advisable in summer.,en-IN,high,2,emb_fact_829372bf,2026-08-18T10:00:00+05:30
fct_6d65c5c1,poi_6aa41eb7,etiquette,Footwear is removed before entering the inner area of Elephant Camp; socks are advisable in summer.,en-IN,high,4,emb_fact_6aa41eb7,2026-08-18T10:00:00+05:30
fct_fb43711a,poi_b72c42e5,trivia,"Ayurveda Centre appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,5,emb_fact_b72c42e5,2026-08-18T10:00:00+05:30
fct_ed33496f,poi_bc82e986,architecture,"The step-well geometry at Kathmandu Viewpoint is the detail most guides point out, and the only part not restored.",en-IN,medium,2,emb_fact_bc82e986,2026-08-18T10:00:00+05:30
fct_f7c75baf,poi_08ddfd62,practical,Allow 75 minutes at Watchtower Terrace. It is busiest between 10:00 and 13:00.,en-IN,high,5,emb_fact_08ddfd62,2026-08-18T10:00:00+05:30
fct_2d8eb766,poi_0d199b84,history,Rooftop Live Music was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,4,emb_fact_0d199b84,2026-08-18T10:00:00+05:30
fct_f2d64a97,poi_38456be9,trivia,"Kathmandu Street Food Lane appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,3,emb_fact_38456be9,2026-08-18T10:00:00+05:30
fct_eb51c066,poi_252f76b3,history,Royal Cenotaphs was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,high,1,emb_fact_252f76b3,2026-08-18T10:00:00+05:30
