chunk_id,city_id,poi_id,section,title,body,language,token_estimate,source_label,embedding_ref,seasonal_relevance,updated_at
kbc_8183bb3f,cty_0d062a51,,history,Amritsar — History,"Amritsar grew up around a royal hunting reserve, and the shape of the old town still follows it. The Chola period brought the walls and the gate names that survive on street signs today; the twentieth century brought the railway, which moved the commercial centre about two kilometres from where it had sat for four hundred years. Visitors who only see the modern centre often miss that the older quarter is walkable in an afternoon and considerably more interesting.",en-IN,102,KV Place Guide / Amritsar / history,emb_place_8183bb3f,,2026-08-18T10:00:00+05:30
kbc_e545fe7c,cty_0d062a51,,culture,Amritsar — Culture,"Daily rhythm in Amritsar is worth understanding before you plan a day. Mornings start early — markets are busiest before nine — and the middle of the day slows noticeably, particularly in winter. Evenings are social: the a rail junction fills up after seven and stays busy until quite late. Music and performance are common in public spaces during festival months rather than year-round.",en-IN,83,KV Place Guide / Amritsar / culture,emb_place_e545fe7c,,2026-08-18T10:00:00+05:30
kbc_b88afe91,cty_0d062a51,,etiquette,Amritsar — Etiquette,"A few things save awkwardness in Amritsar. Remove footwear at religious sites, and carry socks if the stone is hot. Photography of people, especially at prayer, is best asked about first; a gesture toward the camera is usually enough. Bargaining is expected in the bazaars and not in shops with printed prices. Tipping is modest but appreciated — rounding up is normal, twenty per cent is not.",en-IN,87,KV Place Guide / Amritsar / etiquette,emb_place_b88afe91,,2026-08-18T10:00:00+05:30
kbc_19bd4bb0,cty_0d062a51,,food,Amritsar — Food,"The local kitchen in Amritsar is built around fish and tamarind, and it is worth eating where the turnover is high rather than where the menu is longest. Vegetarian food is easy to find; strict Jain preparation is available at a smaller number of places and usually needs asking for. Street food is safest mid-morning and early evening when it is freshly made. Tap water is not recommended; sealed bottles and filtered refills are widely available.",en-IN,98,KV Place Guide / Amritsar / food,emb_place_19bd4bb0,,2026-08-18T10:00:00+05:30
kbc_fd3286fa,cty_0d062a51,,transport,Amritsar — Transport,"Getting around Amritsar is straightforward if you pick the right mode for the distance. Auto-rickshaws work well under three kilometres and should be metered or agreed in advance. App-based cabs are reliable in the newer parts of the city and less so in the old lanes, where drivers will often ask you to walk the last stretch. Cycling is pleasant early; less so after nine.",en-IN,84,KV Place Guide / Amritsar / transport,emb_place_fd3286fa,,2026-08-18T10:00:00+05:30
kbc_d42606e0,cty_0d062a51,,safety,Amritsar — Safety,"Amritsar is generally comfortable for travellers, with the usual caveats. Crowded market areas attract pickpocketing, so keep bags in front. Lone travellers report fewer problems in the central and heritage districts than in the outer transport hubs late at night. During winter the greater risk is heat or rain rather than crime — plan accordingly and carry water.",en-IN,75,KV Place Guide / Amritsar / safety,emb_place_d42606e0,,2026-08-18T10:00:00+05:30
kbc_a8f514c6,cty_0d062a51,,seasonal,Amritsar — Seasonal,"Season matters more in Amritsar than most travellers expect. winter brings the conditions most people come for, and the corresponding crowds and prices. The shoulder weeks either side are noticeably cheaper, with weather that is usually still workable. The off season is not empty — several of the best festivals fall in it — but some outlying sites reduce their hours.",en-IN,79,KV Place Guide / Amritsar / seasonal,emb_place_a8f514c6,winter,2026-08-18T10:00:00+05:30
kbc_4c0993fb,cty_0d062a51,,practical,Amritsar — Practical,"Practical notes for Amritsar: ATMs are common in the centre and sparse near the outlying sites, so carry some cash. Most mid-range hotels will hold luggage after checkout without charging. Mobile coverage is good in the city and patchy in the hills nearby. Sunday closures affect government museums more than private ones. Allow more time than the map suggests during festival weeks.",en-IN,80,KV Place Guide / Amritsar / practical,emb_place_4c0993fb,,2026-08-18T10:00:00+05:30
kbc_96864d87,cty_32e8e65c,,history,Shimla — History,"Shimla grew up around a rail junction, and the shape of the old town still follows it. The Chola period brought the walls and the gate names that survive on street signs today; the twentieth century brought the railway, which moved the commercial centre about two kilometres from where it had sat for four hundred years. Visitors who only see the modern centre often miss that the older quarter is walkable in an afternoon and considerably more interesting.",en-IN,101,KV Place Guide / Shimla / history,emb_place_96864d87,,2026-08-18T10:00:00+05:30
kbc_9e70d2c7,cty_32e8e65c,,culture,Shimla — Culture,"Daily rhythm in Shimla is worth understanding before you plan a day. Mornings start early — markets are busiest before nine — and the middle of the day slows noticeably, particularly in summer. Evenings are social: the a royal hunting reserve fills up after seven and stays busy until quite late. Music and performance are common in public spaces during festival months rather than year-round.",en-IN,84,KV Place Guide / Shimla / culture,emb_place_9e70d2c7,,2026-08-18T10:00:00+05:30
kbc_47c053f3,cty_32e8e65c,,etiquette,Shimla — Etiquette,"A few things save awkwardness in Shimla. Remove footwear at religious sites, and carry socks if the stone is hot. Photography of people, especially at prayer, is best asked about first; a gesture toward the camera is usually enough. Bargaining is expected in the bazaars and not in shops with printed prices. Tipping is modest but appreciated — rounding up is normal, twenty per cent is not.",en-IN,87,KV Place Guide / Shimla / etiquette,emb_place_47c053f3,,2026-08-18T10:00:00+05:30
kbc_90090477,cty_32e8e65c,,food,Shimla — Food,"The local kitchen in Shimla is built around rice and coconut, and it is worth eating where the turnover is high rather than where the menu is longest. Vegetarian food is easy to find; strict Jain preparation is available at a smaller number of places and usually needs asking for. Street food is safest mid-morning and early evening when it is freshly made. Tap water is not recommended; sealed bottles and filtered refills are widely available.",en-IN,98,KV Place Guide / Shimla / food,emb_place_90090477,,2026-08-18T10:00:00+05:30
kbc_286c2340,cty_32e8e65c,,transport,Shimla — Transport,"Getting around Shimla is straightforward if you pick the right mode for the distance. Auto-rickshaws work well under three kilometres and should be metered or agreed in advance. App-based cabs are reliable in the newer parts of the city and less so in the old lanes, where drivers will often ask you to walk the last stretch. Cycling is pleasant early; less so after nine.",en-IN,84,KV Place Guide / Shimla / transport,emb_place_286c2340,,2026-08-18T10:00:00+05:30
kbc_ae7bdd55,cty_32e8e65c,,safety,Shimla — Safety,"Shimla is generally comfortable for travellers, with the usual caveats. Crowded market areas attract pickpocketing, so keep bags in front. Lone travellers report fewer problems in the central and heritage districts than in the outer transport hubs late at night. During summer the greater risk is heat or rain rather than crime — plan accordingly and carry water.",en-IN,75,KV Place Guide / Shimla / safety,emb_place_ae7bdd55,,2026-08-18T10:00:00+05:30
kbc_1f7667c5,cty_32e8e65c,,seasonal,Shimla — Seasonal,"Season matters more in Shimla than most travellers expect. summer brings the conditions most people come for, and the corresponding crowds and prices. The shoulder weeks either side are noticeably cheaper, with weather that is usually still workable. The off season is not empty — several of the best festivals fall in it — but some outlying sites reduce their hours.",en-IN,79,KV Place Guide / Shimla / seasonal,emb_place_1f7667c5,summer,2026-08-18T10:00:00+05:30
kbc_2c8cd7db,cty_32e8e65c,,practical,Shimla — Practical,"Practical notes for Shimla: ATMs are common in the centre and sparse near the outlying sites, so carry some cash. Most mid-range hotels will hold luggage after checkout without charging. Mobile coverage is good in the city and patchy in the hills nearby. Sunday closures affect government museums more than private ones. Allow more time than the map suggests during festival weeks.",en-IN,80,KV Place Guide / Shimla / practical,emb_place_2c8cd7db,,2026-08-18T10:00:00+05:30
kbc_0eaa956e,cty_9327d518,,history,Manali — History,"Manali grew up around a royal hunting reserve, and the shape of the old town still follows it. The medieval period brought the walls and the gate names that survive on street signs today; the twentieth century brought the railway, which moved the commercial centre about two kilometres from where it had sat for four hundred years. Visitors who only see the modern centre often miss that the older quarter is walkable in an afternoon and considerably more interesting.",en-IN,102,KV Place Guide / Manali / history,emb_place_0eaa956e,,2026-08-18T10:00:00+05:30
kbc_389f4b5b,cty_9327d518,,culture,Manali — Culture,"Daily rhythm in Manali is worth understanding before you plan a day. Mornings start early — markets are busiest before nine — and the middle of the day slows noticeably, particularly in summer. Evenings are social: the a temple tank fills up after seven and stays busy until quite late. Music and performance are common in public spaces during festival months rather than year-round.",en-IN,83,KV Place Guide / Manali / culture,emb_place_389f4b5b,,2026-08-18T10:00:00+05:30
